MS SubClass,MS Zoning,Lot Frontage,Lot Area,Alley,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,House Age,Years Since Remodel
90,RL,60.0,8544.0,None,4,Lvl,Corner,3,NAmes,Norm,Norm,Duplex,1Story,3,4,1950.0,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,30.25,Wall,2,0,FuseA,1040.0,0.0,0,1040.0,0.0,0.0,2,0,2,2,3,6,8,0,0,Detchd,1987.0,1,2.0,400.0,3,3,2,0,0,0,0,0,0,0,None,None,0,6,2009,WD,Normal,92900,59.0,59
50,RL,60.0,8064.0,None,4,Lvl,Inside,3,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1950.0,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,3,3,621.0,1,0.0,174.0,795.0,GasA,4,0,SBrkr,765.0,368.0,0,1133.0,0.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1989.0,1,2.0,900.0,3,3,2,0,0,0,0,0,0,0,None,None,0,12,2009,COD,Abnorml,128500,59.0,59
90,RL,60.0,7200.0,None,4,Lvl,Inside,3,NAmes,Norm,Norm,Duplex,1Story,4,5,1949.0,1950,Gable,CompShg,BrkFace,Stone,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,30.25,Wall,2,0,FuseF,1040.0,0.0,0,1040.0,0.0,0.0,2,0,2,2,3,6,8,0,0,Detchd,1956.0,1,2.0,420.0,3,3,2,0,0,0,0,0,0,0,None,None,0,6,2009,WD,Normal,90000,60.0,59
50,RL,60.0,7200.0,None,4,Lvl,Inside,3,NAmes,Norm,Norm,1Fam,1.5Fin,5,4,1950.0,1982,Gable,CompShg,VinylSd,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,180.0,4,0.0,676.0,1208.0,GasA,4,1,FuseA,1136.0,768.0,0,1904.0,1.0,0.0,1,1,3,1,3,7,7,0,0,Attchd,1950.0,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,GdPrv,None,0,5,2009,WD,Normal,138000,59.0,27
20,RL,71.0,7350.0,None,4,Lvl,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1958.0,1958,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1041.0,1041.0,GasA,4,1,SBrkr,1041.0,0.0,0,1041.0,0.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,1958.0,2,1.0,294.0,3,3,2,0,0,0,0,0,0,0,GdWo,None,0,3,2009,WD,Normal,128000,51.0,51
20,RL,70.0,7560.0,None,4,Lvl,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1958.0,1965,Hip,CompShg,BrkFace,Plywood,None,0.0,3,3,CBlock,3,3,1,2,504.0,1,0.0,525.0,1029.0,GasA,3,1,SBrkr,1339.0,0.0,0,1339.0,0.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1958.0,1,1.0,294.0,3,3,2,0,0,0,0,0,0,0,MnPrv,None,0,5,2009,COD,Abnorml,139000,51.0,44
20,RL,60.0,7200.0,None,4,Lvl,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1952.0,1952,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,4,1,5,630.0,4,0.0,0.0,732.0,GasA,3,1,SBrkr,732.0,0.0,0,732.0,1.0,0.0,1,0,2,1,3,4,8,0,0,Detchd,1952.0,1,1.0,240.0,3,3,2,0,68,0,0,0,0,0,None,None,0,9,2009,WD,Normal,118900,57.0,57
80,RL,80.0,8000.0,None,4,Lvl,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,5,5,1959.0,1959,Gable,CompShg,BrkFace,Plywood,None,0.0,3,3,CBlock,4,3,3,6,433.0,3,0.0,0.0,528.0,GasA,3,1,SBrkr,1183.0,0.0,0,1183.0,1.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,1959.0,2,1.0,288.0,3,3,2,0,0,0,0,0,0,0,GdWo,None,0,7,2009,WD,Normal,138000,50.0,50
20,RL,70.0,7931.0,None,4,Lvl,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1959.0,1959,Hip,CompShg,BrkFace,Plywood,None,0.0,3,3,CBlock,3,3,1,4,1148.0,1,0.0,0.0,1148.0,GasA,3,1,SBrkr,1148.0,0.0,0,1148.0,1.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,1959.0,1,1.0,672.0,3,3,2,0,0,0,0,0,0,0,GdPrv,None,0,7,2009,WD,Normal,132500,50.0,50
50,RL,60.0,10800.0,None,4,Lvl,Inside,3,NAmes,Artery,Norm,1Fam,1.5Fin,4,7,1949.0,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,832.0,832.0,GasA,3,1,FuseF,832.0,629.0,0,1461.0,0.0,0.0,2,0,4,1,3,6,8,0,0,Detchd,1949.0,1,1.0,384.0,3,3,2,0,175,0,0,0,0,0,None,None,0,8,2009,WD,Normal,133500,60.0,13
50,RL,60.0,8064.0,None,4,Lvl,Corner,3,NAmes,Artery,Norm,1Fam,1.5Fin,6,7,1948.0,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,2,120.0,1,0.0,744.0,864.0,GasA,3,1,SBrkr,1064.0,0.0,0,1495.0,0.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1994.0,1,2.0,576.0,3,3,2,180,36,0,0,0,0,0,None,None,0,8,2009,COD,Abnorml,135000,61.0,15
60,RL,76.0,7570.0,None,4,Lvl,Corner,3,NAmes,Norm,Norm,1Fam,2Story,6,5,1964.0,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,406.875,3,3,CBlock,3,3,1,1,0.0,1,0.0,780.0,780.0,GasA,3,1,SBrkr,993.0,813.0,0,1806.0,0.0,0.0,1,1,4,1,3,8,8,0,0,Attchd,1964.0,1,2.0,483.0,3,3,2,0,55,0,0,0,0,0,None,None,0,3,2009,WD,Normal,144750,45.0,45
90,RL,75.0,8604.0,None,3,Lvl,Inside,3,NAmes,Norm,Norm,Duplex,SFoyer,5,7,1978.0,1978,Gable,CompShg,Plywood,Plywood,BrkFace,124.0,3,4,CBlock,4,3,3,6,941.0,1,0.0,0.0,941.0,GasA,4,1,SBrkr,941.0,0.0,0,941.0,1.0,0.0,1,0,2,1,4,4,8,0,0,Attchd,1978.0,1,2.0,564.0,3,3,2,0,40,0,0,0,0,0,None,None,0,11,2009,WD,Normal,145000,31.0,31
20,RL,80.0,7936.0,None,4,Lvl,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1963.0,1963,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,4,826.0,1,0.0,219.0,1045.0,GasA,3,1,SBrkr,1045.0,0.0,0,1045.0,1.0,0.0,1,0,3,1,3,6,8,1,2,Attchd,1963.0,2,1.0,264.0,3,3,2,0,0,0,0,0,0,0,None,None,0,4,2009,WD,Normal,127000,46.0,46
20,RL,60.0,6600.0,None,4,Lvl,Inside,3,NAmes,PosN,Norm,1Fam,1Story,5,5,1962.0,1962,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,894.0,894.0,GasA,4,0,SBrkr,894.0,0.0,0,894.0,0.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1962.0,1,1.0,308.0,3,3,2,0,0,0,0,0,0,0,None,None,0,8,2009,WD,Normal,109500,47.0,47
50,RM,60.0,3950.0,Grvl,4,Bnk,Inside,3,OldTown,Artery,Norm,1Fam,1.5Fin,6,8,1926.0,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,468.0,1,0.0,350.0,818.0,GasA,3,1,SBrkr,818.0,406.0,0,1224.0,0.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1926.0,1,1.0,210.0,3,3,0,0,0,0,0,0,0,0,None,None,0,12,2009,WD,Normal,115000,83.0,5
50,RM,60.0,10440.0,Grvl,4,Lvl,Corner,3,OldTown,Norm,Norm,1Fam,2Story,5,6,1910.0,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,440.0,440.0,GasA,4,1,SBrkr,682.0,548.0,0,1230.0,0.0,0.0,1,1,2,1,3,5,8,0,0,Detchd,1966.0,1,2.0,440.0,3,3,2,74,0,0,0,0,0,0,MnPrv,None,0,5,2009,WD,Normal,110000,99.0,28
50,RM,68.0,4080.0,Grvl,4,Lvl,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1935.0,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,901.0,901.0,GasA,4,1,SBrkr,861.0,517.0,0,1378.0,0.0,0.0,1,0,3,1,4,6,8,0,0,Detchd,1920.0,1,1.0,162.0,2,2,1,54,0,0,0,0,0,0,None,None,0,6,2009,WD,Normal,128900,74.0,11
90,RM,57.0,10307.0,Grvl,4,Lvl,Inside,3,OldTown,Norm,Norm,Duplex,2Story,6,5,1910.0,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,2,2,633.0,1,0.0,339.0,972.0,GasA,4,0,FuseA,972.0,972.0,0,1944.0,1.0,0.0,2,0,4,2,3,12,8,0,0,Detchd,1920.0,1,2.0,324.0,2,3,0,0,28,0,0,0,0,0,None,None,0,6,2009,WD,Normal,103500,99.0,59
50,RM,52.0,5720.0,None,4,Lvl,Inside,3,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1941.0,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,676.0,676.0,GasA,5,1,SBrkr,676.0,455.0,0,1131.0,0.0,0.0,1,1,3,1,3,5,8,0,0,Detchd,1941.0,1,1.0,200.0,3,3,2,26,0,0,0,0,0,0,None,None,0,8,2009,WD,Abnorml,66500,68.0,59
50,RM,90.0,15660.0,None,4,Lvl,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1910.0,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,1,1,0.0,1,0.0,240.0,240.0,GasA,3,1,SBrkr,810.0,496.0,0,1306.0,0.0,0.0,1,1,3,1,4,6,8,0,0,Detchd,1959.0,1,2.0,472.0,2,3,0,0,0,0,0,0,0,0,MnPrv,None,0,7,2009,WD,Normal,130000,99.0,6
70,RM,90.0,9900.0,None,4,Lvl,Corner,3,OldTown,Norm,Norm,1Fam,2Story,5,8,1910.0,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,CBlock,3,3,1,1,0.0,1,0.0,504.0,504.0,GasA,5,1,SBrkr,764.0,700.0,0,1464.0,0.0,0.0,2,0,3,1,3,7,8,0,0,None,1910.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,None,None,0,3,2009,WD,Normal,129000,99.0,7
70,RM,57.0,6406.0,Grvl,4,Lvl,Inside,3,OldTown,Norm,Norm,1Fam,2Story,5,6,1939.0,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,421.0,1,0.0,269.0,690.0,GasA,3,1,FuseA,868.0,690.0,0,1558.0,0.0,0.0,1,1,3,1,3,7,8,1,4,Detchd,1939.0,1,2.0,400.0,3,3,2,0,36,0,0,0,0,0,MnPrv,None,0,10,2009,WD,Normal,150000,70.0,59
70,RM,60.0,6600.0,None,4,Lvl,Corner,3,OldTown,Norm,Norm,1Fam,2Story,5,4,1892.0,1965,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,Stone,3,3,1,1,0.0,1,0.0,994.0,994.0,GasA,3,0,SBrkr,1378.0,994.0,0,2372.0,0.0,0.0,2,0,4,2,3,11,6,0,0,Attchd,1985.0,2,1.0,432.0,3,3,2,0,175,0,0,0,0,0,None,None,0,12,2009,WD,Normal,107500,117.0,44
190,RM,63.0,7627.0,None,4,Lvl,Corner,3,OldTown,Artery,Norm,2fmCon,2Story,4,6,1920.0,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,2,3,BrkTil,2,1,1,1,0.0,1,0.0,600.0,600.0,GasA,4,0,SBrkr,1101.0,600.0,0,1701.0,0.0,0.0,2,0,4,2,2,8,8,0,0,None,1920.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,None,None,0,10,2009,WD,Normal,94550,89.0,59
90,RM,60.0,7596.0,Grvl,4,Lvl,Inside,3,OldTown,Artery,Norm,Duplex,2Story,5,5,1952.0,1952,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,360.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,960.0,960.0,GasA,4,1,SBrkr,960.0,1000.0,0,1960.0,0.0,0.0,2,0,4,2,3,10,8,0,0,Detchd,1952.0,1,2.0,400.0,3,3,0,0,0,0,0,0,0,0,None,None,0,7,2009,COD,Normal,124500,57.0,57
60,RM,60.0,3378.0,Grvl,4,HLS,Inside,3,OldTown,Norm,Norm,1Fam,2Story,7,8,1946.0,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,3,3,1,1,0.0,1,0.0,651.0,651.0,GasA,4,1,SBrkr,707.0,682.0,0,1389.0,0.0,0.0,1,1,3,1,3,6,8,2,4,Detchd,1947.0,1,1.0,240.0,3,3,1,0,0,0,0,0,0,0,None,None,0,9,2009,WD,Normal,135000,63.0,17
50,RM,56.0,10134.0,Grvl,4,Lvl,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1910.0,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,2,3,1,1,0.0,1,0.0,801.0,801.0,GasA,4,0,SBrkr,801.0,646.0,0,1447.0,0.0,0.0,1,0,3,1,3,6,8,0,0,None,1910.0,0,0.0,0.0,0,0,0,80,0,0,0,0,0,0,None,None,0,7,2009,WD,Normal,103000,99.0,59
20,RM,60.0,6000.0,Pave,4,Bnk,Inside,2,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953.0,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,CBlock,2,3,1,1,0.0,1,0.0,936.0,936.0,GasA,3,0,SBrkr,936.0,0.0,0,936.0,0.0,0.0,1,0,2,1,3,4,6,0,0,Detchd,1974.0,1,2.0,576.0,3,3,2,0,32,0,0,0,0,0,None,None,0,2,2009,WD,Normal,93000,56.0,56
50,RM,50.0,6000.0,None,4,Lvl,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1950.0,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,5,CBlock,3,3,1,4,384.0,1,0.0,384.0,768.0,GasA,3,1,FuseA,768.0,560.0,0,1328.0,0.0,0.0,1,1,3,1,3,6,8,0,0,Detchd,1950.0,1,1.0,308.0,3,3,2,0,12,0,0,0,0,0,MnPrv,None,0,3,2009,WD,Normal,129500,59.0,39
190,RM,50.0,6000.0,None,4,Lvl,Inside,3,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1954.0,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,811.0,811.0,GasA,3,1,FuseA,811.0,576.0,0,1387.0,0.0,0.0,2,0,3,2,4,7,8,0,0,BuiltIn,1954.0,1,1.0,256.0,3,3,2,0,0,0,0,0,0,0,None,None,0,11,2009,WD,Normal,93000,55.0,55
30,RM,62.0,7404.0,None,4,Lvl,Corner,3,OldTown,Norm,Norm,1Fam,1Story,4,6,1920.0,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,2,3,1,1,0.0,1,0.0,861.0,861.0,GasA,3,1,SBrkr,861.0,0.0,0,861.0,0.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1920.0,1,2.0,288.0,3,3,0,0,0,0,0,0,0,0,None,None,0,11,2009,Oth,Normal,80000,89.0,59
30,RM,50.0,5925.0,None,4,Lvl,Corner,3,OldTown,Norm,Norm,1Fam,1Story,2,4,1940.0,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,BrkTil,0,0,0,0,0.0,0,0.0,0.0,30.25,GasA,2,0,FuseA,612.0,0.0,0,612.0,0.0,0.0,1,0,1,1,3,4,8,0,0,Detchd,1965.0,1,1.0,308.0,3,2,0,0,0,0,0,0,0,0,None,None,0,10,2009,WD,Normal,45000,69.0,59
50,RM,50.0,5925.0,None,4,Lvl,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1910.0,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,600.0,600.0,Grav,2,0,SBrkr,600.0,368.0,0,968.0,0.0,0.0,1,0,2,1,3,6,8,0,0,None,1910.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,GdWo,None,0,5,2009,WD,Abnorml,37900,99.0,59
30,RM,50.0,5784.0,None,4,Lvl,Inside,3,OldTown,Artery,Norm,1Fam,1Story,5,8,1938.0,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,2,3,1,1,0.0,1,0.0,190.0,190.0,GasA,4,1,FuseA,886.0,0.0,0,886.0,0.0,0.0,1,0,2,1,3,4,8,0,0,Attchd,1938.0,1,1.0,273.0,3,3,2,144,20,0,0,0,0,0,None,None,0,12,2009,WD,Normal,91300,71.0,13
30,RM,60.0,8520.0,None,4,Lvl,Inside,3,OldTown,Norm,Norm,1Fam,1Story,5,8,1923.0,1950,Gable,CompShg,Stucco,Stucco,None,0.0,4,3,PConc,2,3,1,1,0.0,1,0.0,624.0,624.0,GasA,3,1,SBrkr,792.0,0.0,0,792.0,0.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1963.0,1,1.0,287.0,3,3,2,0,0,0,0,0,0,0,GdWo,None,0,2,2009,WD,Normal,99500,86.0,59
190,RM,33.0,4456.0,None,4,Lvl,Inside,3,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920.0,2008,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,736.0,736.0,GasA,4,1,SBrkr,736.0,716.0,0,1452.0,0.0,0.0,2,0,2,3,3,8,8,0,0,None,1920.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,None,None,0,6,2009,New,Partial,113000,89.0,1
70,RM,60.0,9600.0,None,4,Lvl,Inside,3,OldTown,Norm,Norm,1Fam,2Story,4,4,1910.0,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,BrkTil,2,3,1,1,0.0,1,0.0,677.0,677.0,GasA,3,1,SBrkr,833.0,677.0,0,1510.0,0.0,0.0,2,0,3,1,4,7,8,0,0,Detchd,1974.0,1,2.0,720.0,3,3,0,0,0,0,0,0,0,0,None,None,0,6,2009,WD,Normal,87500,99.0,59
50,RM,50.0,3500.0,Grvl,4,Lvl,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1947.0,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,1,2,312.0,1,0.0,408.0,720.0,GasA,3,1,SBrkr,720.0,564.0,0,1284.0,0.0,0.0,1,1,2,1,3,5,8,0,0,Detchd,1948.0,1,1.0,240.0,3,3,2,0,35,0,0,0,0,0,MnWw,None,0,4,2009,WD,Normal,110000,62.0,59
75,RM,90.0,8100.0,None,4,Lvl,Corner,3,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898.0,1965,Hip,CompShg,AsbShng,AsbShng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,849.0,849.0,GasA,3,0,FuseA,1075.0,1063.0,0,2138.0,0.0,0.0,2,0,2,3,3,11,8,0,0,Detchd,1910.0,1,2.0,360.0,2,1,0,40,156,0,0,0,0,0,MnPrv,None,0,11,2009,WD,Normal,106000,111.0,44
70,RM,65.0,11700.0,Pave,3,Lvl,Corner,3,OldTown,Norm,Norm,1Fam,2Story,7,7,1883.5,2003,Mansard,CompShg,Stucco,Stucco,None,0.0,4,3,Stone,3,2,1,1,0.0,1,0.0,1240.0,1240.0,GasW,3,0,SBrkr,1320.0,1320.0,0,2640.0,0.0,0.0,1,1,4,1,4,8,8,1,4,Detchd,1950.0,1,4.0,864.0,3,3,0,181,0,0,0,0,0,0,None,None,0,5,2009,WD,Normal,265979,125.5,6
70,RM,70.0,8400.0,None,4,Lvl,Corner,3,OldTown,Artery,Norm,1Fam,2Story,6,7,1900.0,1950,Gable,CompShg,Stucco,BrkFace,None,0.0,3,3,BrkTil,2,4,2,1,0.0,1,0.0,917.0,917.0,GasA,4,1,FuseA,1090.0,917.0,0,2007.0,0.0,0.0,2,0,3,1,5,8,8,0,0,Detchd,1930.0,1,1.0,357.0,3,3,2,0,175,0,0,0,0,0,None,None,0,6,2009,WD,Normal,160000,109.0,59
70,RM,60.0,3600.0,Grvl,4,Lvl,Inside,3,OldTown,Norm,Norm,1Fam,2Story,6,7,1917.0,2007,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,624.0,624.0,GasA,5,1,SBrkr,664.0,624.0,0,1288.0,1.0,0.0,1,0,3,1,5,5,8,1,4,Attchd,1917.0,1,1.0,280.0,3,3,0,0,103,0,0,0,0,0,None,None,0,5,2009,WD,Normal,119000,92.0,2
70,RM,110.0,17671.0,Grvl,4,Lvl,Corner,3,OldTown,Artery,Norm,1Fam,2Story,8,9,1883.5,1986,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,BrkTil,3,3,1,4,216.0,1,0.0,700.0,916.0,GasA,4,1,SBrkr,916.0,826.0,0,1742.0,0.0,0.0,1,1,4,1,4,8,8,1,4,Attchd,1925.0,1,2.0,424.0,3,3,1,0,169,0,0,0,0,0,None,None,0,11,2009,WD,Normal,168000,125.5,23
30,C (all),60.0,3300.0,None,4,Lvl,Inside,3,OldTown,Norm,Norm,1Fam,1Story,4,3,1910.0,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,624.0,624.0,GasA,5,1,SBrkr,816.0,0.0,0,816.0,0.0,0.0,1,0,2,1,3,5,8,1,4,None,1910.0,0,0.0,0.0,0,0,0,0,33,0,0,0,0,0,None,None,0,6,2009,WD,Normal,58500,99.0,59
70,RM,50.0,9000.0,None,4,Lvl,Inside,3,OldTown,Artery,Norm,1Fam,2Story,7,9,1920.0,1988,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,3,3,1,5,624.0,1,0.0,26.0,650.0,GasA,5,1,SBrkr,832.0,650.0,0,1482.0,0.0,1.0,1,0,3,1,3,7,8,0,0,Detchd,1930.0,1,2.0,324.0,3,3,2,0,0,0,0,0,0,0,None,None,0,7,2009,WD,Normal,143000,89.0,21
30,RM,60.0,7200.0,None,4,Lvl,Inside,3,OldTown,Norm,Norm,1Fam,1Story,5,4,1910.0,2006,Hip,CompShg,MetalSd,Stucco,None,0.0,3,3,BrkTil,3,3,1,5,247.0,3,0.0,310.0,1022.0,GasW,3,0,SBrkr,1022.0,0.0,0,1022.0,1.0,0.0,1,0,2,1,3,4,3,0,0,Detchd,1956.0,1,1.0,280.0,3,3,2,0,30,0,0,0,0,0,None,None,0,6,2009,WD,Normal,85000,99.0,3
50,RM,98.0,8820.0,None,4,Lvl,Corner,3,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890.0,1996,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,1,2,1088.0,1,0.0,0.0,1088.0,GasA,3,1,SBrkr,1188.0,561.0,0,1869.0,0.0,0.0,1,0,2,1,3,7,8,0,0,Detchd,1963.0,1,2.0,456.0,3,3,2,48,0,0,0,0,0,0,MnWw,None,0,9,2009,WD,Normal,124900,119.0,13
50,RM,60.0,5400.0,None,4,Lvl,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,6,6,1920.0,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,BrkTil,3,3,1,1,0.0,1,0.0,972.0,972.0,GasA,5,1,SBrkr,1044.0,0.0,0,1480.0,0.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1920.0,1,1.0,207.0,2,3,2,0,0,0,0,0,0,0,None,None,0,9,2009,ConLI,Family,119000,89.0,59
70,RM,60.0,9720.0,Grvl,4,Lvl,Inside,3,OldTown,Norm,Norm,1Fam,2Story,6,7,1910.0,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,741.0,741.0,GasA,5,1,SBrkr,780.0,741.0,0,1521.0,0.0,0.0,1,0,4,1,4,8,8,0,0,Detchd,1950.0,1,3.0,640.0,3,3,2,0,0,0,0,0,0,0,MnPrv,None,0,9,2009,WD,Normal,146500,99.0,7
30,C (all),60.0,7879.0,None,4,Lvl,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,4,5,1920.0,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,495.0,1,0.0,225.0,720.0,GasA,3,0,FuseA,720.0,0.0,0,720.0,0.0,0.0,1,0,2,1,3,4,8,0,0,None,1920.0,0,0.0,0.0,0,0,0,0,175,0,0,0,0,0,GdWo,None,0,11,2009,WD,Abnorml,34900,89.0,59
30,C (all),72.0,9392.0,None,4,Lvl,Corner,3,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1900.0,1950,Mansard,CompShg,AsbShng,AsbShng,None,0.0,3,2,CBlock,2,3,1,1,0.0,1,0.0,245.0,245.0,GasA,3,0,SBrkr,797.0,0.0,0,797.0,0.0,0.0,1,0,2,1,3,5,8,0,0,None,1900.0,0,0.0,0.0,0,0,0,0,36,0,0,0,0,0,None,None,0,9,2009,WD,Abnorml,44000,109.0,59
70,RL,110.0,17727.75,None,4,Lvl,Inside,3,BrkSide,Norm,Norm,1Fam,2Story,5,6,1923.0,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,4,6,1309.0,1,0.0,15.0,1324.0,GasA,5,1,SBrkr,1072.0,504.0,0,1576.0,2.0,0.0,1,1,3,1,4,6,8,1,3,Attchd,1923.0,2,2.0,528.0,3,3,2,0,175,0,0,0,0,0,None,None,0,5,2009,WD,Normal,223500,86.0,5
